dataset,index,source_start,source_end,author_eligible,source_eligible,eligible_gold,budget_5,budget_10,budget_20,budget_30,budget_50,original_10pct_budget,reference_input_sha256
vt_h10_c1,4,1893,3223,831,330,102,17,33,66,99,165,84,4763b2c26a1cc9b5222b70a7519a62c470032be2e26be44019789120e3fd9f2a
vt_h10_c1,5,1893,3223,828,332,104,17,34,67,100,166,83,9460f7d9e1f33a8b601af04133212bdfa1369726ad43b978fef86932c28b2130
vt_h10_c1,6,1893,3223,827,328,100,17,33,66,99,164,83,fcb40357cdb108b13b88db8f4d6ce35a17f1137ffb368497f8d0e06d0bd3298f
vt_h10_c1,7,1893,3223,830,329,101,17,33,66,99,165,83,57452a31f4ce3a929ca1e65bbe512f1570575fa9350c2a0e84438c462789b9f9
vt_h10_c1,8,1893,3223,830,329,101,17,33,66,99,165,83,c7003c8df388c997fb9ec57780a05ba7ccd4f29328e9f429160a98737eb6d0c1
vt_h10_c1,9,1893,3223,836,332,104,17,34,67,100,166,84,240021d681325d4c8d23cb73144025533500b80d116b940df26107e1bd294fb8
vt_h10_c1,10,1893,3223,832,328,100,17,33,66,99,164,84,5fe378dcd9524bff8d783e9ba5024b4e03b57502f0b7fbeb49cb2caaa07a929a
vt_h10_c1,11,1893,3223,821,329,101,17,33,66,99,165,83,51473450510fdeb38142c70a2241c331b6b87a094772eaa30734f3b4024ac89c
vt_h10_c1,12,1893,3223,825,327,99,17,33,66,99,164,83,1e0b10e0bb5b409818311f5521d7ebfdc12fbe2ed4120dbf414a6c5fd49e1340
vt_h10_c1,13,1893,3223,831,330,102,17,33,66,99,165,84,90e014ded3b7c9521534ad1bd53e524b32b06a287ddac0ff85f20184478ff0b9
vt_h10_c1,14,1893,3223,831,330,102,17,33,66,99,165,84,816987c6641b9b0c543f2f5f4e5c235867ce365eac2bde468ee73b7a71ba1f84
vt_h10_c1,15,1893,3223,827,333,105,17,34,67,100,167,83,e210f87651b3eaf44f9824ec8da4efbfa33dd0c06ac7843733467ab8be12fb9d
vt_h10_c1,16,1893,3223,824,332,104,17,34,67,100,166,83,083047721b7351431447ff7fab5648c598ce5d5a1125002074f609310d9d48a3
vt_h10_c1,17,1893,3223,822,330,102,17,33,66,99,165,83,71f99e3240f1741834fc0bf492a30ade69550f3a5485c19985f8c2bf0168b87b
vt_h10_c1,18,1893,3223,831,330,102,17,33,66,99,165,84,b6fea9c6ebfd1dcba13c2af6ab869b1e3d9b39f0a077ba11e381b5cd9ae6c314
vt_h10_c1,19,1893,3223,838,334,106,17,34,67,101,167,84,b3cfb96cc7f44b7edc46db2471d96485e93b13c981ad6c977226a6f3fa5402e1
vt_h10_c1,20,1893,3223,822,326,98,17,33,66,98,163,83,19787f7d43c463dcb2b0eb1dea36ebf8ff488626068b78fcd92570c4c5bbac5e
vt_h10_c1,21,1893,3223,832,331,103,17,34,67,100,166,84,490fe68018bfde48c16f2753a50894568c2c83a378d8426dd0c5140cc20504e6
vt_h10_c1,22,1893,3223,823,328,100,17,33,66,99,164,83,88f5b27c896d791ba2691bf94edf44502787830e12622f4a6c7e3aa0f42a1e25
vt_h10_c1,23,1893,3223,833,332,104,17,34,67,100,166,84,f01c021200e8bdabcb07ef58d4697f8fca3b99f508fcd292d74335a52b6cd29e
vt_h10_c1,24,1893,3223,826,332,104,17,34,67,100,166,83,9862dad794a0d2992a1a827477068661703c425c3d7489bb29dfd47c0d874b51
vt_h10_c1,25,1893,3223,833,332,104,17,34,67,100,166,84,3e73cf6f50b8eb35a3d1b0ed28073ab8b98c048bad90a20e08535b83c918cd07
vt_h10_c1,26,1893,3223,827,332,104,17,34,67,100,166,83,0c848fe932d94ec61975a52d3381cd9909671eb065794adae5fd02abd9a2822c
vt_h10_c1,27,1893,3223,835,336,108,17,34,68,101,168,84,668ffae2a0fd3277bf67aa7a709a123720a262a5fdae257421e2c9140a5c2252
vt_h10_c1,28,1893,3223,826,330,102,17,33,66,99,165,83,5f6f9d2a0ce959fabeae78069dc5b5e535aad2cff9554c6b1705c74430f57877
vt_h10_c1,29,1893,3223,820,322,94,17,33,65,97,161,82,497d0660cbae70067e491c1dc6e301b92af8a79100b2611848d7e6afd52dadca
vt_h10_c1,30,1893,3223,827,326,98,17,33,66,98,163,83,74b78420e915159e9a5dd22cd88d277cfba5ed7be6b09da7063d617b1bb5ffbf
vt_h10_c1,31,1893,3223,831,333,105,17,34,67,100,167,84,3edf45ecd2524821c31e4c932182923b858f637525afbd5d75e963e510239871
vt_h10_c1,32,1893,3223,838,334,106,17,34,67,101,167,84,db8b9e53f826b9dfcfe4b31912660d125435debbf4881497e135cb6a7b90d132
vt_h10_c1,33,1893,3223,833,332,104,17,34,67,100,166,84,4612368c54017eae86b7310516075654b59630686be9ba10493c97ad10f9225d
vt_h10_c1,34,1893,3223,825,330,102,17,33,66,99,165,83,a67f27454d9256aa5e1ab1d14ba94344d5a1509f6c61dbcb1c3a43f31b827a6d
vt_h10_c1,35,1893,3223,830,332,104,17,34,67,100,166,83,b101cd10c3953cc8bae060de7000f0190347afbea049c1642cb810eb3bcc88a0
vt_h10_c1,36,1893,3223,829,328,100,17,33,66,99,164,83,78f4f003c77194776572b1d7f5a88235be3102cf2bca63d93885a76b522aed3d
vt_h10_c1,37,1893,3223,824,330,102,17,33,66,99,165,83,c4627fac1abb90ff6be84f0e383973326dcb861a122931eeef0b4655641923f7
vt_h10_c1,38,1893,3223,833,329,101,17,33,66,99,165,84,2ba6fc37226599bebb65a9efed3b2f0779d053c0ae3e00585b0b2e23df2b86f1
vt_h10_c1,39,1893,3223,835,334,106,17,34,67,101,167,84,f58dc91b1deda158005cf4dd55f68e8fa754974899b21ba55110a95f2de0d1b4
vt_h10_c1,40,1893,3223,825,333,105,17,34,67,100,167,83,26f8d07cb8b52421ffc4c25a9bf05ecc90a0f31516bec2b079611435e6faced1
vt_h10_c1,41,1893,3223,826,328,100,17,33,66,99,164,83,2bae04806e136b9d530276f2caaa9b90fa5c0b4cac09a1e1e47f28dd7a152c9c
vt_h10_c1,42,1893,3223,823,328,100,17,33,66,99,164,83,05e8efb83ebf80d93b62e1bca8e68a91c0ed8041e6d3ba3b01525f9b4ded4400
vt_h10_c1,43,1893,3223,830,334,106,17,34,67,101,167,83,30e084ceedcee8fa867341be68b69f1aab4d9a0ac6ae635f8c6e69b68083c37d
vt_h10_c1,44,1893,3223,835,336,108,17,34,68,101,168,84,3a391a2927757c522945192e3eb11bbf29aab76c28156ad79c6b18cf41574f59
vt_h10_c1,45,1893,3223,824,326,98,17,33,66,98,163,83,f2c3195ad70ea8ba23f129cd492df2f89ca3f34e0a6bc5d27df61038836aa6e5
vt_h10_c1,46,1893,3223,826,328,100,17,33,66,99,164,83,c13d5cc19827976a1342c8c9b3b89d7315f1e2f931b309e210467e28a5363a54
vt_h10_c1,47,1893,3223,819,325,97,17,33,65,98,163,82,97bb23c16cc8ce64221df3bfea6f15a1ff2e5582c0000551e12d42a6001c013b
vt_h10_c1,48,1893,3223,823,328,100,17,33,66,99,164,83,7f6beffe82e39d20a259a9f96e1ac073ae1a366c42e069689bcaaec98ed1b79c
vt_h10_c1,49,1893,3223,832,331,103,17,34,67,100,166,84,0ba1d3381d8de7e2b995ea4892c0e89ee0d8cc8bf8f29e06a38d09beccbc2052
vt_h10_c1,50,1893,3223,828,328,100,17,33,66,99,164,83,f968fb0c84526d2f55f1305473fbe0b7f4daf39deaa5087d89de25cb17f076cb
vt_h10_c1,51,1893,3223,828,332,104,17,34,67,100,166,83,d8349727b0717b21c758e0c43a2fbd1c825699af16b933633f69b93a4193608b
vt_h10_c1,52,1893,3223,844,340,112,17,34,68,102,170,85,6011582c1a8547491ef97cda78077030ab277bd579006590b14579b8329c7487
vt_h10_c1,53,1893,3223,832,334,106,17,34,67,101,167,84,782f33967a3b6b6873c3a6713186717fb9442fe6a30771ed291ccd9f22854cc8
vt_h10_c1,54,1893,3223,824,332,104,17,34,67,100,166,83,1615c47af9848a528c05ee27c469602373e34dd71b9fa6dada452f29e5ebfa17
vt_h10_c1,55,1893,3223,829,328,100,17,33,66,99,164,83,dfc6c319f36046f4764d9afeba736c44f4a6ea7dd6a5a955726cbaf2005658df
vt_h10_c1,56,1893,3223,833,332,104,17,34,67,100,166,84,c1dc57d94b27b745352ad8e800ed9ee64bbaf6abc591eb9be57a9954993eeff4
vt_h10_c1,57,1893,3223,829,328,100,17,33,66,99,164,83,8528f267b2213a313726a017d7e761e69ff1deff0f91c2afe2bd5a6713b9a5a7
vt_h10_c1,58,1893,3223,832,331,103,17,34,67,100,166,84,6103432f62b545beba8f4df8f847b367b9b95bd650a579b5039f70b618dbe3de
vt_h10_c1,59,1893,3223,826,334,106,17,34,67,101,167,83,be1503310bef2b1ec25e1ddf4efb33af6543ac3baaa55f094eef1c11969fb145
vt_h10_c1,60,1893,3223,826,328,100,17,33,66,99,164,83,387df93aafbf8f4225dfdf454dc13066925c9e3bbc85b14bf5e68cfe0adc1d67
vt_h10_c1,61,1893,3223,829,334,106,17,34,67,101,167,83,3f04fc89a8efe57612aa70185db44f45195da676d5b1d3d30315020569e39e5c
vt_h10_c1,62,1893,3223,832,334,106,17,34,67,101,167,84,d906ea19fab5e6fb75b269018534a484e9be328a7d4fe2ee84d5c8763ef0ad4e
vt_h10_c1,63,1893,3223,827,332,104,17,34,67,100,166,83,ffb9206e2a8f79c0981b6d49434f547eda7b145980fea39bcf2ddbc41db0d8ff
vt_h10_c1,64,1893,3223,825,330,102,17,33,66,99,165,83,045351c602e16005ea972a4160a2f7186961c0d56bb0778db71c0af974680e45
vt_h10_c1,65,1893,3223,837,336,108,17,34,68,101,168,84,e1c5d1f010cf45676138742d49b725ec14e0a42400f5a7597ae09e474ba59b3d
vt_h10_c1,66,1893,3223,833,332,104,17,34,67,100,166,84,07f33707e8f7a3bf503994edbae5deb3d4ec5dcbda3994a78cf08174c52c693b
vt_h10_c1,67,1893,3223,828,330,102,17,33,66,99,165,83,487a4cf19125170204b844a0f4d96ff89c193e34ede8227cca4c7c4b237a77ca
vt_h10_c1,68,1893,3223,829,331,103,17,34,67,100,166,83,ab61721e4ad8750c1216320eeaec21d0a67b6c7410f340ffdc9115d815d3ed84
vt_h10_c1,69,1893,3223,827,332,104,17,34,67,100,166,83,3df8dd89aa0c93a44044e846b85bd22024d9c58d90a38eb3440dc0ae9ef5b7a9
vt_h10_c1,70,1893,3223,823,328,100,17,33,66,99,164,83,2838585479ab7b60762a3a4820196c20bbbdbd8a98e0af8f0f522ae528b6be4f
vt_h10_c1,71,1893,3223,835,334,106,17,34,67,101,167,84,b2ea0237762aff2c1592b0d0411bf54c45360f601c1f90109e67770e5b9cdddc
vt_h10_c1,72,1893,3223,831,333,105,17,34,67,100,167,84,5143dd4f773dcc7c0faf519ed1e98a2f5ae6530847c69d57914e758e77442ed7
vt_h10_c1,73,1893,3223,820,334,106,17,34,67,101,167,82,20db9d5418d4e39ac71fe47841e2ae094c930079a82f71b14f956e31a1e6cfb5
vt_h10_c1,74,1893,3223,826,329,101,17,33,66,99,165,83,c041630a662c5a041933843f58111445b17161b596dee6e10e5452dff5d38777
vt_h10_c1,75,1893,3223,827,326,98,17,33,66,98,163,83,8afe796a034cff97bc99bcd71d4eb3567f06a5ed296cab6fab230d3efd9f1e7f
vt_h10_c1,76,1893,3223,827,332,104,17,34,67,100,166,83,dd33fb0e7b86fce43c35708ce35fb47f71f84608c81cd0ad35778616671edcbe
vt_h10_c1,77,1893,3223,829,334,106,17,34,67,101,167,83,4a97e8ac4d7f81309cfc87c353dfc180fd6de297c34bddf0c7616b99ffdf0b4f
vt_h10_c1,78,1893,3223,830,332,104,17,34,67,100,166,83,185b55044c2fb508b786978d81bc1cd225d6113436c74e18e604c5df639a31d6
vt_h10_c1,79,1893,3223,826,328,100,17,33,66,99,164,83,0a813731a3c129962b9a2304b85aa7dc08b957cd7c194a0e328e7984d7262384
vt_h10_c1,80,1893,3223,827,332,104,17,34,67,100,166,83,2ef478aaa15e0c3c3111f1927d52f4c12344d98311656890518260d399a2b0fb
vt_h10_c1,81,1893,3223,825,330,102,17,33,66,99,165,83,1b92cc2601b9fe0574a52b426af36f144fb37ce513ad7939bfda7c18445f4242
vt_h10_c1,82,1893,3223,828,330,102,17,33,66,99,165,83,bc1a841747dae4e740fba2db6c0e300d428523821047cff3b298f22fbef0490e
vt_h10_c1,83,1893,3223,828,327,99,17,33,66,99,164,83,401c304af526c4ceaab8eb888136e25beb29bc3dc44c7e527cba207a403ed828
vt_h10_c1,84,1893,3223,836,335,107,17,34,67,101,168,84,3a335272e1a564dd46533faf3d50b527a1d0cde7436127ffcded0fa32dbe5102
vt_h10_c1,85,1893,3223,830,334,106,17,34,67,101,167,83,b56583aa2e3a98c0c391ff56ebb2030b7e310d61df033db0aa02b6d7be961a7f
vt_h10_c1,86,1893,3223,830,332,104,17,34,67,100,166,83,c13f55d24ab695528a69016d1608e6edc07153aeee35543220510251a60f4e04
vt_h10_c1,87,1893,3223,828,330,102,17,33,66,99,165,83,a6e574e83dd75f0d9e29ca5fbdcbce481d361d40e9292f673e902c0670e98c72
vt_h10_c1,88,1893,3223,836,332,104,17,34,67,100,166,84,212772b58669de92b703d9a0195c2af39b6c83327243308ef386ed71ac27e940
vt_h10_c1,89,1893,3223,832,334,106,17,34,67,101,167,84,a40fd5feec9f778a5f48bf08dd260bf87161aa16ea0063fd8d1599d4082c3749
vt_h10_c1,90,1893,3223,823,328,100,17,33,66,99,164,83,06f6bcd14441d217571eae7acfae3dfcc8a248ffbd8f518b6ea09de2b6f3238e
vt_h10_c1,91,1893,3223,829,334,106,17,34,67,101,167,83,f9498a16df6d0e4aebbdb124640cee92fbd32346f48cbe279edf56f5d2c68af9
vt_h10_c1,92,1893,3223,825,333,105,17,34,67,100,167,83,47424d9cc3dcb8ee30478a8ce87ac945d4f08d27e9d8706c23ff3aa7a4109049
vt_h10_c1,93,1893,3223,825,330,102,17,33,66,99,165,83,1ba4c06e14e2adf2f39cf27df046d97b842360c3f080116276d4fef0a1e381ce
vt_h10_c1,94,1893,3223,833,332,104,17,34,67,100,166,84,cb736bd06ad0ab3b719bb8321a9bb1e2a4481d43f9a152cb729b278d16bbb573
vt_h10_c1,95,1893,3223,828,330,102,17,33,66,99,165,83,130d0af265d1046089863c42278b10e1cc7092e76364eeb2612f5a6823e16521
vt_h10_c1,96,1893,3223,828,330,102,17,33,66,99,165,83,dd536355d58927659e1c5223285b1d6fdba6f23ad511157197e57bb0a577da74
vt_h10_c1,97,1893,3223,828,330,102,17,33,66,99,165,83,bc996633fb1b3e81a06ded0bf6566548e834031b041c90f9dd87639693d578a3
vt_h10_c1,98,1893,3223,836,335,107,17,34,67,101,168,84,828d4e06dea9793b15586b3175baf204d3ee7b664529bae15db86c15b7554e43
vt_h10_c1,99,1893,3223,819,324,96,17,33,65,98,162,82,8e51e3812bec29558966451d6664061d36941ee59e11bc9d754899d208a79ca6
hotpotqa_long,0,144,14270,2818,2750,66,138,275,550,825,1375,282,0849b876c306be86f047113134aeef15a851c81398a6fe33424f3d249fcf98b2
hotpotqa_long,1,144,5150,1244,1170,84,59,117,234,351,585,125,fa3a8bfce02efcd4f66d9df93d56405e5487477da170a65d2481a9d280973a5c
hotpotqa_long,2,144,5227,1236,1163,110,59,117,233,349,582,124,006c1bd95285ab976ab6a9355fbbc8cea8a9d332a95b7e89cc2a6838c04c4d78
hotpotqa_long,3,144,4836,991,921,57,47,93,185,277,461,100,6c36f2fa78b7e9bb646c095a29beccf07e24c263a1eec11342dce9e94024618f
hotpotqa_long,4,144,5476,1314,1226,90,62,123,246,368,613,132,588171e2a9c554a6a23ecd0194709d164c99dc6b21d358b4452ca422e4cf1ac0
hotpotqa_long,5,144,8074,1739,1651,114,83,166,331,496,826,174,2735cb0ae2016a1afaf64e862facfcf7943d59d8958bb2892a37ca3ff94fbe2c
hotpotqa_long,6,144,5624,1276,1213,70,61,122,243,364,607,128,c3814fb2c3eaf3541c68bf7ab19bd0baef8ac4847cd74c171e47d4dd48785cec
hotpotqa_long,7,144,4965,1071,1004,85,51,101,201,302,502,108,1d4152417f2a400c3d1ab8cd52fc11a09b48af6290735eea82f1e406bd222530
hotpotqa_long,8,144,3363,801,735,65,37,74,147,221,368,81,2927cc39e08db88c7c841ec62d6687f9e08a24af6b42643422c95afdf82d2e94
hotpotqa_long,9,144,4926,1022,949,62,48,95,190,285,475,103,cc5667677edd1b5290d5f08dc69462ff4a3a824683d49e0eebbc2af64d68331f
hotpotqa_long,10,144,6148,1326,1261,144,64,127,253,379,631,133,27b7d8e54cc9bc1e67f3602e3484cf29dbffe808d4af5693fa864a3c17e8afd0
hotpotqa_long,11,144,4129,962,890,102,45,89,178,267,445,97,84721b149763f8e489843772329f7401bc32b17c723fe1bc7a09b6b59d513086
hotpotqa_long,12,144,8567,1904,1836,59,92,184,368,551,918,191,cf17803c808418dbdcc87babfe90525dcb4052399f1f3bf67d5be3ede257e821
hotpotqa_long,13,144,7551,1720,1660,86,83,166,332,498,830,172,e1a04379ad0d68f5c4ab9d6de89961bf1f73de277d9303f86a2f18aba756174d
hotpotqa_long,14,144,6645,1320,1247,68,63,125,250,375,624,132,055a60644cc46d7e107f46a7c6ae75dd5b5efd1bf5586a60fdefb52c4456bcc6
hotpotqa_long,15,144,5519,1217,1145,104,58,115,229,344,573,122,e7c6e02360f89bd86da30352d7f3cf56fc3a958923542d48d3fd82b98ebe3fc5
hotpotqa_long,16,144,5026,1050,972,33,49,98,195,292,486,105,d130d793af3a7fef83a0e74ab07530ceeaee77129198ea9af582e6419f64a9ad
hotpotqa_long,17,144,4327,1010,949,82,48,95,190,285,475,101,22129e0156665b550929b80f6e8b8cbe25332813903701e4525c6baf9a1e2075
hotpotqa_long,18,144,6235,1369,1295,97,65,130,259,389,648,137,1a6788881f2dd0c146500e5b2aed2d316aa7a6df27b34e19b5db05f8986345fe
hotpotqa_long,19,144,4470,964,895,75,45,90,179,269,448,97,fca9fb5fc29fb1f29a679064e9a37e61678488c39b07243a7e5cdad6da347885
hotpotqa_long,20,144,5736,1196,1131,45,57,114,227,340,566,120,0a1e68ab458adc43e3f16b9b0d636d7d87e01dc98fc1a80b59b8d465dddbb4f9
hotpotqa_long,21,144,7270,1446,1385,40,70,139,277,416,693,145,1545b2b8baa0d62380e2c3efa0a5378361bf6fbe2b1f2633bc936f4abedab178
hotpotqa_long,22,144,13457,2969,2911,55,146,292,583,874,1456,297,b814732b5b60a92696ef136a9eb797ef84fa0618e136295cbf3518ffcca808e2
hotpotqa_long,23,144,6737,1363,1302,93,66,131,261,391,651,137,6c908eeaf5d8ab34972a613784f985fe2bf5733d8cf097bd581a2cb27b66c5e9
hotpotqa_long,24,144,5193,1238,1165,69,59,117,233,350,583,124,1e95b2313bdbee25ba0e7763a6c7586f94c57b5e40f5bf38bd9cb1ad3711a15b
hotpotqa_long,25,144,8247,1758,1682,69,85,169,337,505,841,176,83189c42e59692ac7cc856248aa13d2c242eaa581e027bed29217e6bd5b809bc
hotpotqa_long,26,144,4454,1166,1077,144,54,108,216,324,539,117,1bf91dfe3ccd2ff22d1de9028b45f10ff0e78be7961638186ff8ce787af70572
hotpotqa_long,27,144,7237,1712,1647,67,83,165,330,495,824,172,47926f20d4e24bf565c9746f36ecc72e99418aa8730db25be18e2576f86b4727
hotpotqa_long,28,144,4254,1041,972,147,49,98,195,292,486,105,8e954fc745a956ca232ab79cbb07bee143787b495b893fb3fa7ac5e11c7c3894
hotpotqa_long,29,144,4029,955,890,86,45,89,178,267,445,96,266049dd7a78abb155fdeca4354c976f122ef823e4d264059341db5f37b2e1a5
hotpotqa_long,30,144,5994,1314,1248,52,63,125,250,375,624,132,b42249cf8479b0eb82c763dea6895ec8ab0d72d746e5e9f596cb5d56fe57f67c
hotpotqa_long,31,144,7651,1769,1707,57,86,171,342,513,854,177,aca5d21978216d9527d05f6b5411a7664615ba677c473aed795d20f3d154006b
hotpotqa_long,32,144,5734,1194,1133,95,57,114,227,340,567,120,feff05c6c8a413029c61225bb4c959ccc5363606f0348bb8a56bd87d29400f56
hotpotqa_long,33,144,5333,1152,1085,94,55,109,217,326,543,116,5cee961b4152b7154a6808b0c75d0308a772d3c293d9fd3f111ad240f8e70966
hotpotqa_long,34,144,4932,1075,1008,46,51,101,202,303,504,108,f5ab86ed85853de121d365164f0ffa79261a2f70271c8064500f0d76a7985b5c
hotpotqa_long,35,144,5316,1242,1169,70,59,117,234,351,585,125,932b817c4fa2ee48abf352a486fe369e2d6e50df4cf7fcc29bcf95421e2326d2
hotpotqa_long,36,144,7413,1503,1436,45,72,144,288,431,718,151,e25f1195b7d1447487deec67c2bc31fd0d4d908f6afe471f49b87dcf3a43e860
hotpotqa_long,37,144,5267,1219,1150,57,58,115,230,345,575,122,50000a9ec80088d89b6df557591eaadf09f324aee3451009251c72663db80b8d
hotpotqa_long,38,144,5982,1289,1225,76,62,123,245,368,613,129,b6faa85d8ccd8a37410cc9301b915d17757c0af89166bed772c223b8444bd4e2
hotpotqa_long,39,144,3080,822,756,106,38,76,152,227,378,83,cdb1be433981895adff729996e9c6c045e4f9177159d7b56ec2a61c78160277e
hotpotqa_long,40,144,5977,1368,1304,128,66,131,261,392,652,137,17e050a432ae9c1a4f7a3c1f366f2fd693052504f10c26caff032ebac95125f0
hotpotqa_long,41,144,3944,933,862,77,44,87,173,259,431,94,d344579bcbf3f6971923d3f10f6fc2ddbb2f9f49937ae6ff4c77596fb8f88b7e
hotpotqa_long,42,144,5786,1390,1321,80,67,133,265,397,661,139,0535108f2a035cabfb78e54f1b82f99364efd02f6c6c5dd886eb36ce37c857d3
hotpotqa_long,43,144,5888,1299,1224,84,62,123,245,368,612,130,3ebbb2f8e85678e771a0a3c0eb8cec15da18c47ec0aaa51bc1bdfb838b167eb9
hotpotqa_long,44,144,4349,901,826,92,42,83,166,248,413,91,0685c161c7ebe9ca49ad0b47f9a0dd6c453c3b28d8f25de1019d76ea0905d362
hotpotqa_long,45,144,8489,1770,1705,77,86,171,341,512,853,177,1dd484bc4a59d4cbed7aa5064813d1937a26eaed01c6b052c88aa6f0ab494b23
hotpotqa_long,46,144,5943,1364,1296,58,65,130,260,389,648,137,ee71b8a41e8d507e5cd9154d20bc9d182098207fcefdd09d20759112b5c14168
hotpotqa_long,47,144,4405,914,850,74,43,85,170,255,425,92,eb053413fb73593352790abdd72b7e6e16ef0ae495cd16f8c6e7560fa20a458e
